user_id,assignment_group,listener_cohort,market,primary_device,baseline_session_min,baseline_discovery_index,baseline_genre_diversity_index,assignment_date
u_01480,control_standard_recs,casual_listener,US,mobile,51.8,0.422,0.946,2026-05-01
u_01481,treatment_ai_dj,genre_loyalist,CA,mobile,36.8,0.323,0.504,2026-05-01
u_01482,control_standard_recs,heavy_playlist_user,US,speaker,38.5,0.5,0.777,2026-05-01
u_01483,treatment_ai_dj,mood_context_listener,CA,mobile,42.8,0.511,0.654,2026-05-01
u_01484,control_standard_recs,casual_listener,UK,desktop,28.5,0.456,0.515,2026-05-01
u_01485,control_standard_recs,mood_context_listener,US,mobile,43.5,0.644,0.135,2026-05-01
u_01486,control_standard_recs,mood_context_listener,US,desktop,33.6,0.518,0.158,2026-05-01
u_01487,control_standard_recs,mood_context_listener,AU,mobile,27.2,0.438,0.625,2026-05-01
u_01488,treatment_ai_dj,genre_loyalist,US,mobile,44.9,0.506,0.599,2026-05-01
u_01489,control_standard_recs,genre_loyalist,IE,mobile,55.9,0.694,0.443,2026-05-01
u_01490,control_standard_recs,discovery_seeker,US,mobile,46.7,0.416,0.448,2026-05-01
u_01491,control_standard_recs,heavy_playlist_user,US,mobile,49.1,0.667,0.11,2026-05-01
u_01492,control_standard_recs,genre_loyalist,US,desktop,31.8,0.651,0.211,2026-05-01
u_01493,control_standard_recs,heavy_playlist_user,IE,mobile,18.8,0.201,0.578,2026-05-01
u_01494,control_standard_recs,discovery_seeker,US,mobile,55.9,0.219,0.37,2026-05-01
u_01495,treatment_ai_dj,heavy_playlist_user,AU,mobile,62.7,0.515,0.603,2026-05-01
u_01496,treatment_ai_dj,heavy_playlist_user,AU,desktop,56.5,0.708,0.493,2026-05-01
u_01497,treatment_ai_dj,casual_listener,US,car,34.0,0.28,0.429,2026-05-01
u_01498,control_standard_recs,heavy_playlist_user,US,desktop,24.1,0.46,0.191,2026-05-01
u_01499,control_standard_recs,genre_loyalist,CA,mobile,25.2,0.533,0.368,2026-05-01
u_01500,treatment_ai_dj,mood_context_listener,US,mobile,17.8,0.053,0.409,2026-05-01
u_01501,treatment_ai_dj,discovery_seeker,CA,car,36.7,0.526,0.525,2026-05-01
u_01502,control_standard_recs,discovery_seeker,US,speaker,57.3,0.266,0.313,2026-05-01
u_01503,control_standard_recs,mood_context_listener,US,mobile,36.3,0.429,0.645,2026-05-01
u_01504,control_standard_recs,discovery_seeker,CA,mobile,41.6,0.098,0.801,2026-05-01
u_01505,control_standard_recs,mood_context_listener,US,mobile,54.5,0.255,0.272,2026-05-01
u_01506,control_standard_recs,genre_loyalist,US,mobile,33.2,0.443,0.837,2026-05-01
u_01507,treatment_ai_dj,genre_loyalist,US,desktop,62.4,0.408,0.577,2026-05-01
u_01508,treatment_ai_dj,discovery_seeker,US,mobile,61.9,0.301,0.303,2026-05-01
u_01509,treatment_ai_dj,genre_loyalist,US,mobile,36.4,0.394,0.225,2026-05-01
u_01510,treatment_ai_dj,discovery_seeker,CA,desktop,31.1,0.529,0.749,2026-05-01
u_01511,treatment_ai_dj,casual_listener,US,speaker,46.4,0.441,0.149,2026-05-01
u_01512,treatment_ai_dj,discovery_seeker,US,mobile,33.8,0.19,0.469,2026-05-01
u_01513,treatment_ai_dj,casual_listener,UK,desktop,24.1,0.152,0.445,2026-05-01
u_01514,control_standard_recs,mood_context_listener,US,mobile,53.4,0.612,0.42,2026-05-01
u_01515,control_standard_recs,mood_context_listener,US,speaker,52.6,0.49,0.652,2026-05-01
u_01516,control_standard_recs,discovery_seeker,AU,speaker,39.9,0.501,0.296,2026-05-01
u_01517,treatment_ai_dj,heavy_playlist_user,CA,mobile,22.8,0.357,0.381,2026-05-01
u_01518,treatment_ai_dj,discovery_seeker,US,desktop,23.2,0.253,0.526,2026-05-01
u_01519,control_standard_recs,heavy_playlist_user,UK,speaker,39.3,0.246,0.509,2026-05-01
u_01520,treatment_ai_dj,heavy_playlist_user,US,mobile,32.0,0.568,0.742,2026-05-01
u_01521,control_standard_recs,mood_context_listener,UK,mobile,33.9,0.22,0.245,2026-05-01
u_01522,treatment_ai_dj,discovery_seeker,US,desktop,50.3,0.476,0.575,2026-05-01
u_01523,control_standard_recs,heavy_playlist_user,US,mobile,46.8,0.478,0.46,2026-05-01
u_01524,control_standard_recs,discovery_seeker,US,mobile,54.5,0.164,0.522,2026-05-01
u_01525,control_standard_recs,mood_context_listener,US,speaker,26.1,0.352,0.415,2026-05-01
u_01526,control_standard_recs,casual_listener,US,desktop,33.9,0.56,0.65,2026-05-01
u_01527,control_standard_recs,genre_loyalist,IE,mobile,47.1,0.389,0.408,2026-05-01
u_01528,control_standard_recs,genre_loyalist,US,mobile,43.4,0.098,0.617,2026-05-01
u_01529,treatment_ai_dj,heavy_playlist_user,US,mobile,56.4,0.727,0.563,2026-05-01
u_01530,treatment_ai_dj,casual_listener,US,mobile,43.0,0.375,0.368,2026-05-01
u_01531,control_standard_recs,mood_context_listener,US,mobile,60.2,0.02,0.836,2026-05-01
u_01532,treatment_ai_dj,casual_listener,UK,desktop,44.5,0.652,0.545,2026-05-01
u_01533,treatment_ai_dj,genre_loyalist,US,mobile,50.7,0.228,0.27,2026-05-01
u_01534,control_standard_recs,casual_listener,US,mobile,34.1,0.377,0.494,2026-05-01
u_01535,control_standard_recs,discovery_seeker,US,mobile,38.2,0.387,0.262,2026-05-01
u_01536,control_standard_recs,genre_loyalist,CA,car,48.9,0.53,0.613,2026-05-01
u_01537,control_standard_recs,discovery_seeker,US,mobile,57.4,0.69,0.714,2026-05-01
u_01538,treatment_ai_dj,casual_listener,US,mobile,46.8,0.283,0.259,2026-05-01
u_01539,control_standard_recs,casual_listener,US,mobile,37.0,0.287,0.091,2026-05-01
u_01540,treatment_ai_dj,discovery_seeker,US,desktop,54.5,0.233,0.109,2026-05-01
u_01541,treatment_ai_dj,heavy_playlist_user,US,desktop,11.7,0.808,0.795,2026-05-01
u_01542,control_standard_recs,mood_context_listener,UK,mobile,20.9,0.533,0.468,2026-05-01
u_01543,treatment_ai_dj,casual_listener,UK,mobile,46.2,0.339,0.548,2026-05-01
u_01544,control_standard_recs,discovery_seeker,CA,mobile,38.2,0.283,0.367,2026-05-01
u_01545,treatment_ai_dj,casual_listener,US,mobile,45.3,0.205,0.313,2026-05-01
u_01546,control_standard_recs,casual_listener,US,mobile,38.8,0.788,0.124,2026-05-01
u_01547,treatment_ai_dj,heavy_playlist_user,US,mobile,44.9,0.387,0.756,2026-05-01
u_01548,treatment_ai_dj,genre_loyalist,IE,mobile,28.2,0.283,0.2,2026-05-01
u_01549,control_standard_recs,casual_listener,UK,mobile,44.8,0.673,0.506,2026-05-01
u_01550,treatment_ai_dj,casual_listener,UK,mobile,49.9,0.319,0.778,2026-05-01
u_01551,treatment_ai_dj,casual_listener,US,desktop,52.6,0.439,0.356,2026-05-01
u_01552,treatment_ai_dj,heavy_playlist_user,US,mobile,62.2,0.227,0.238,2026-05-01
u_01553,treatment_ai_dj,mood_context_listener,US,mobile,40.9,0.312,0.648,2026-05-01
u_01554,treatment_ai_dj,casual_listener,US,mobile,41.3,0.389,0.315,2026-05-01
u_01555,control_standard_recs,casual_listener,AU,car,19.7,0.385,0.228,2026-05-01
u_01556,control_standard_recs,mood_context_listener,IE,speaker,31.6,0.225,0.221,2026-05-01
u_01557,treatment_ai_dj,mood_context_listener,US,mobile,35.7,0.657,0.282,2026-05-01
u_01558,control_standard_recs,discovery_seeker,US,mobile,50.6,0.432,0.12,2026-05-01
u_01559,treatment_ai_dj,casual_listener,IE,mobile,30.7,0.411,0.062,2026-05-01
u_01560,treatment_ai_dj,casual_listener,UK,mobile,47.6,0.4,0.098,2026-05-01
u_01561,control_standard_recs,genre_loyalist,US,mobile,38.0,0.606,0.433,2026-05-01
u_01562,control_standard_recs,discovery_seeker,US,desktop,35.9,0.506,0.064,2026-05-01
u_01563,treatment_ai_dj,casual_listener,US,mobile,41.0,0.215,0.064,2026-05-01
u_01564,control_standard_recs,genre_loyalist,US,speaker,33.3,0.556,0.373,2026-05-01
u_01565,treatment_ai_dj,casual_listener,US,mobile,32.9,0.264,0.628,2026-05-01
u_01566,control_standard_recs,heavy_playlist_user,UK,speaker,17.5,0.764,0.387,2026-05-01
u_01567,treatment_ai_dj,discovery_seeker,US,speaker,35.0,0.39,0.376,2026-05-01
u_01568,control_standard_recs,casual_listener,US,mobile,32.2,0.525,0.248,2026-05-01
u_01569,treatment_ai_dj,genre_loyalist,US,mobile,31.8,0.407,0.448,2026-05-01
u_01570,control_standard_recs,discovery_seeker,CA,mobile,43.0,0.135,0.505,2026-05-01
u_01571,treatment_ai_dj,mood_context_listener,UK,mobile,45.9,0.288,0.592,2026-05-01
u_01572,control_standard_recs,genre_loyalist,US,mobile,40.8,0.39,0.396,2026-05-01
u_01573,treatment_ai_dj,discovery_seeker,AU,mobile,49.9,0.544,0.541,2026-05-01
u_01574,treatment_ai_dj,heavy_playlist_user,AU,mobile,44.9,0.689,0.035,2026-05-01
u_01575,control_standard_recs,discovery_seeker,US,car,34.5,0.214,0.082,2026-05-01
u_01576,control_standard_recs,mood_context_listener,US,mobile,32.4,0.277,0.529,2026-05-01
u_01577,control_standard_recs,discovery_seeker,CA,car,41.8,0.926,0.352,2026-05-01
u_01578,treatment_ai_dj,genre_loyalist,CA,mobile,44.9,0.08,0.558,2026-05-01
u_01579,treatment_ai_dj,casual_listener,IE,speaker,54.8,0.44,0.2,2026-05-01
u_01580,treatment_ai_dj,discovery_seeker,AU,mobile,52.3,0.159,0.5,2026-05-01
u_01581,control_standard_recs,heavy_playlist_user,UK,mobile,31.5,0.165,0.766,2026-05-01
u_01582,control_standard_recs,heavy_playlist_user,US,speaker,36.8,0.658,0.424,2026-05-01
u_01583,treatment_ai_dj,casual_listener,US,mobile,46.1,0.445,0.538,2026-05-01
u_01584,control_standard_recs,casual_listener,US,desktop,50.8,0.533,0.456,2026-05-01
u_01585,treatment_ai_dj,heavy_playlist_user,US,mobile,49.3,0.231,0.212,2026-05-01
u_01586,control_standard_recs,mood_context_listener,UK,mobile,37.2,0.678,0.378,2026-05-01
u_01587,treatment_ai_dj,casual_listener,US,mobile,23.0,0.582,0.124,2026-05-01
u_01588,control_standard_recs,discovery_seeker,CA,desktop,26.0,0.427,0.86,2026-05-01
u_01589,control_standard_recs,discovery_seeker,US,mobile,41.3,0.206,0.589,2026-05-01
u_01590,treatment_ai_dj,mood_context_listener,US,desktop,42.1,0.684,0.535,2026-05-01
u_01591,treatment_ai_dj,casual_listener,US,speaker,24.8,0.168,0.462,2026-05-01
u_01592,treatment_ai_dj,casual_listener,US,mobile,38.5,0.47,0.869,2026-05-01
u_01593,control_standard_recs,heavy_playlist_user,CA,mobile,45.6,0.122,0.049,2026-05-01
u_01594,control_standard_recs,casual_listener,UK,desktop,24.2,0.777,0.161,2026-05-01
u_01595,treatment_ai_dj,genre_loyalist,IE,mobile,51.3,0.389,0.693,2026-05-01
u_01596,treatment_ai_dj,discovery_seeker,US,mobile,33.5,0.147,0.625,2026-05-01
u_01597,control_standard_recs,discovery_seeker,US,mobile,53.1,0.124,0.399,2026-05-01
u_01598,control_standard_recs,discovery_seeker,US,mobile,31.6,0.642,0.812,2026-05-01
u_01599,control_standard_recs,genre_loyalist,US,mobile,25.7,0.312,0.545,2026-05-01
u_01600,treatment_ai_dj,casual_listener,AU,mobile,32.5,0.047,0.9,2026-05-01
u_01601,control_standard_recs,genre_loyalist,UK,speaker,36.9,0.374,0.716,2026-05-01
u_01602,control_standard_recs,heavy_playlist_user,AU,mobile,33.3,0.887,0.522,2026-05-01
u_01603,control_standard_recs,heavy_playlist_user,US,mobile,35.4,0.288,0.35,2026-05-01
u_01604,control_standard_recs,casual_listener,AU,car,42.0,0.865,0.663,2026-05-01
u_01605,control_standard_recs,casual_listener,US,desktop,35.9,0.73,0.289,2026-05-01
u_01606,treatment_ai_dj,discovery_seeker,AU,speaker,37.2,0.56,0.3,2026-05-01
u_01607,control_standard_recs,discovery_seeker,US,mobile,17.5,0.214,0.404,2026-05-01
u_01608,treatment_ai_dj,discovery_seeker,US,speaker,42.7,0.563,0.723,2026-05-01
u_01609,control_standard_recs,heavy_playlist_user,US,mobile,36.9,0.382,0.554,2026-05-01
u_01610,treatment_ai_dj,casual_listener,IE,mobile,57.3,0.416,0.609,2026-05-01
u_01611,treatment_ai_dj,casual_listener,US,mobile,26.7,0.283,0.597,2026-05-01
u_01612,treatment_ai_dj,discovery_seeker,US,mobile,16.3,0.304,0.714,2026-05-01
u_01613,treatment_ai_dj,heavy_playlist_user,AU,speaker,45.4,0.471,0.413,2026-05-01
u_01614,control_standard_recs,casual_listener,US,mobile,42.2,0.482,0.587,2026-05-01
u_01615,control_standard_recs,genre_loyalist,US,desktop,25.9,0.076,0.504,2026-05-01
u_01616,treatment_ai_dj,discovery_seeker,US,desktop,19.6,0.637,0.663,2026-05-01
u_01617,treatment_ai_dj,mood_context_listener,US,desktop,56.4,0.353,0.409,2026-05-01
u_01618,treatment_ai_dj,mood_context_listener,AU,mobile,55.0,0.252,0.335,2026-05-01
u_01619,treatment_ai_dj,discovery_seeker,CA,mobile,8.2,0.672,0.126,2026-05-01
u_01620,treatment_ai_dj,casual_listener,US,mobile,32.5,0.383,0.338,2026-05-01
u_01621,control_standard_recs,discovery_seeker,IE,mobile,58.0,0.343,0.292,2026-05-01
u_01622,control_standard_recs,discovery_seeker,US,car,32.3,0.525,0.493,2026-05-01
u_01623,treatment_ai_dj,heavy_playlist_user,US,mobile,32.1,0.323,0.118,2026-05-01
u_01624,treatment_ai_dj,heavy_playlist_user,US,mobile,34.6,0.068,0.124,2026-05-01
u_01625,control_standard_recs,heavy_playlist_user,US,speaker,24.5,0.207,0.26,2026-05-01
u_01626,treatment_ai_dj,heavy_playlist_user,US,mobile,17.5,0.677,0.825,2026-05-01
u_01627,control_standard_recs,discovery_seeker,IE,desktop,50.6,0.159,0.329,2026-05-01
u_01628,treatment_ai_dj,casual_listener,CA,mobile,15.9,0.548,0.446,2026-05-01
u_01629,control_standard_recs,heavy_playlist_user,US,mobile,41.0,0.518,0.367,2026-05-01
u_01630,control_standard_recs,discovery_seeker,UK,mobile,48.6,0.593,0.599,2026-05-01
u_01631,treatment_ai_dj,heavy_playlist_user,CA,mobile,20.6,0.389,0.726,2026-05-01
u_01632,control_standard_recs,discovery_seeker,IE,mobile,26.9,0.192,0.249,2026-05-01
u_01633,treatment_ai_dj,casual_listener,AU,desktop,52.6,0.343,0.215,2026-05-01
u_01634,treatment_ai_dj,mood_context_listener,US,mobile,44.4,0.359,0.61,2026-05-01
u_01635,treatment_ai_dj,casual_listener,CA,car,30.6,0.731,0.228,2026-05-01
u_01636,control_standard_recs,mood_context_listener,US,mobile,52.4,0.6,0.321,2026-05-01
u_01637,control_standard_recs,mood_context_listener,US,mobile,52.5,0.235,0.394,2026-05-01
u_01638,control_standard_recs,heavy_playlist_user,US,desktop,41.2,0.573,0.635,2026-05-01
u_01639,treatment_ai_dj,genre_loyalist,US,car,27.2,0.493,0.718,2026-05-01
u_01640,treatment_ai_dj,genre_loyalist,US,mobile,33.0,0.648,0.399,2026-05-01
u_01641,treatment_ai_dj,mood_context_listener,US,mobile,41.4,0.344,0.316,2026-05-01
u_01642,treatment_ai_dj,discovery_seeker,US,speaker,35.7,0.599,0.357,2026-05-01
u_01643,treatment_ai_dj,genre_loyalist,CA,mobile,49.3,0.773,0.45,2026-05-01
u_01644,treatment_ai_dj,genre_loyalist,US,speaker,19.6,0.581,0.007,2026-05-01
u_01645,control_standard_recs,discovery_seeker,UK,mobile,20.1,0.681,0.072,2026-05-01
u_01646,treatment_ai_dj,discovery_seeker,US,desktop,40.2,0.531,0.681,2026-05-01
u_01647,control_standard_recs,discovery_seeker,IE,car,32.1,0.536,0.764,2026-05-01
u_01648,treatment_ai_dj,genre_loyalist,US,desktop,30.5,0.069,0.485,2026-05-01
u_01649,treatment_ai_dj,mood_context_listener,US,mobile,16.8,0.656,0.218,2026-05-01
u_01650,treatment_ai_dj,casual_listener,US,mobile,38.2,0.197,0.3,2026-05-01
u_01651,control_standard_recs,mood_context_listener,AU,car,37.4,0.488,0.576,2026-05-01
u_01652,control_standard_recs,heavy_playlist_user,IE,mobile,45.8,0.548,0.719,2026-05-01
u_01653,control_standard_recs,heavy_playlist_user,US,mobile,38.8,0.643,0.157,2026-05-01
u_01654,control_standard_recs,genre_loyalist,US,desktop,36.4,0.55,0.545,2026-05-01
u_01655,control_standard_recs,heavy_playlist_user,AU,mobile,52.1,0.257,0.443,2026-05-01
u_01656,treatment_ai_dj,casual_listener,US,mobile,22.3,0.233,0.328,2026-05-01
u_01657,treatment_ai_dj,heavy_playlist_user,UK,mobile,44.4,0.538,0.229,2026-05-01
u_01658,control_standard_recs,casual_listener,US,mobile,17.9,0.589,0.199,2026-05-01
u_01659,control_standard_recs,mood_context_listener,US,mobile,27.9,0.393,0.723,2026-05-01
u_01660,control_standard_recs,mood_context_listener,US,desktop,23.4,0.172,0.586,2026-05-01
u_01661,treatment_ai_dj,discovery_seeker,US,mobile,47.4,0.412,0.531,2026-05-01
u_01662,treatment_ai_dj,casual_listener,UK,speaker,37.2,0.471,0.46,2026-05-01
u_01663,treatment_ai_dj,heavy_playlist_user,IE,speaker,37.8,0.171,0.511,2026-05-01
u_01664,control_standard_recs,discovery_seeker,US,desktop,24.7,0.485,0.192,2026-05-01
u_01665,treatment_ai_dj,mood_context_listener,CA,mobile,34.4,0.297,0.737,2026-05-01
u_01666,treatment_ai_dj,casual_listener,US,desktop,28.8,0.285,0.479,2026-05-01
u_01667,control_standard_recs,casual_listener,US,mobile,42.6,0.458,0.602,2026-05-01
u_01668,treatment_ai_dj,mood_context_listener,US,mobile,26.1,0.636,0.743,2026-05-01
u_01669,control_standard_recs,heavy_playlist_user,AU,desktop,54.0,0.563,0.317,2026-05-01
u_01670,treatment_ai_dj,mood_context_listener,CA,mobile,17.9,0.532,0.438,2026-05-01
u_01671,control_standard_recs,discovery_seeker,UK,car,28.3,0.906,0.247,2026-05-01
u_01672,treatment_ai_dj,heavy_playlist_user,CA,mobile,58.1,0.648,0.511,2026-05-01
u_01673,treatment_ai_dj,genre_loyalist,UK,desktop,32.8,0.465,0.386,2026-05-01
u_01674,treatment_ai_dj,genre_loyalist,IE,mobile,22.2,0.332,0.303,2026-05-01
u_01675,treatment_ai_dj,heavy_playlist_user,UK,car,40.6,0.591,0.27,2026-05-01
u_01676,control_standard_recs,genre_loyalist,AU,mobile,32.3,0.536,0.309,2026-05-01
u_01677,control_standard_recs,discovery_seeker,US,mobile,28.0,0.152,0.613,2026-05-01
u_01678,control_standard_recs,discovery_seeker,US,mobile,24.8,0.358,0.211,2026-05-01
u_01679,control_standard_recs,heavy_playlist_user,US,mobile,71.2,0.145,0.694,2026-05-01
u_01680,treatment_ai_dj,casual_listener,US,mobile,35.0,0.173,0.158,2026-05-01
u_01681,control_standard_recs,heavy_playlist_user,UK,desktop,14.9,0.268,0.059,2026-05-01
u_01682,treatment_ai_dj,casual_listener,US,mobile,55.9,0.32,0.435,2026-05-01
u_01683,treatment_ai_dj,genre_loyalist,UK,mobile,45.3,0.303,0.616,2026-05-01
u_01684,treatment_ai_dj,heavy_playlist_user,US,mobile,28.8,0.281,0.161,2026-05-01
u_01685,control_standard_recs,casual_listener,US,speaker,26.8,0.446,0.727,2026-05-01
u_01686,treatment_ai_dj,casual_listener,US,desktop,46.1,0.426,0.319,2026-05-01
u_01687,treatment_ai_dj,casual_listener,IE,desktop,35.0,0.701,0.095,2026-05-01
u_01688,control_standard_recs,genre_loyalist,US,desktop,14.9,0.545,0.662,2026-05-01
u_01689,treatment_ai_dj,mood_context_listener,US,mobile,59.4,0.465,0.151,2026-05-01
u_01690,treatment_ai_dj,casual_listener,UK,mobile,32.8,0.636,0.514,2026-05-01
u_01691,control_standard_recs,heavy_playlist_user,UK,mobile,55.9,0.211,0.203,2026-05-01
u_01692,treatment_ai_dj,discovery_seeker,US,speaker,53.3,0.544,0.787,2026-05-01
u_01693,control_standard_recs,genre_loyalist,US,car,26.0,0.283,0.54,2026-05-01
u_01694,control_standard_recs,mood_context_listener,US,mobile,50.4,0.66,0.152,2026-05-01
u_01695,control_standard_recs,discovery_seeker,IE,mobile,30.2,0.489,0.381,2026-05-01
u_01696,control_standard_recs,genre_loyalist,US,mobile,15.6,0.263,0.647,2026-05-01
u_01697,control_standard_recs,casual_listener,US,mobile,32.9,0.718,0.329,2026-05-01
u_01698,control_standard_recs,casual_listener,US,mobile,42.8,0.551,0.37,2026-05-01
u_01699,treatment_ai_dj,discovery_seeker,US,mobile,32.4,0.358,0.891,2026-05-01
u_01700,treatment_ai_dj,casual_listener,CA,car,34.3,0.857,0.27,2026-05-01
u_01701,treatment_ai_dj,genre_loyalist,US,mobile,51.7,0.743,0.341,2026-05-01
u_01702,control_standard_recs,discovery_seeker,US,car,39.3,0.41,0.337,2026-05-01
u_01703,control_standard_recs,genre_loyalist,US,speaker,27.9,0.07,0.745,2026-05-01
u_01704,treatment_ai_dj,casual_listener,US,desktop,46.4,0.342,0.258,2026-05-01
u_01705,control_standard_recs,discovery_seeker,US,desktop,40.4,0.557,0.362,2026-05-01
u_01706,control_standard_recs,heavy_playlist_user,CA,desktop,8.0,0.314,0.629,2026-05-01
u_01707,treatment_ai_dj,mood_context_listener,CA,desktop,43.1,0.209,0.334,2026-05-01
u_01708,control_standard_recs,casual_listener,AU,desktop,42.7,0.459,0.794,2026-05-01
u_01709,treatment_ai_dj,mood_context_listener,AU,mobile,38.2,0.289,0.285,2026-05-01
u_01710,treatment_ai_dj,genre_loyalist,UK,car,48.7,0.564,0.368,2026-05-01
u_01711,control_standard_recs,genre_loyalist,US,desktop,29.9,0.087,0.649,2026-05-01
u_01712,control_standard_recs,genre_loyalist,CA,speaker,42.0,0.697,0.724,2026-05-01
u_01713,treatment_ai_dj,casual_listener,AU,speaker,19.2,0.604,0.581,2026-05-01
u_01714,control_standard_recs,casual_listener,CA,mobile,42.9,0.117,0.426,2026-05-01
u_01715,control_standard_recs,genre_loyalist,US,mobile,61.4,0.213,0.445,2026-05-01
u_01716,treatment_ai_dj,discovery_seeker,US,mobile,26.1,0.356,0.645,2026-05-01
u_01717,control_standard_recs,mood_context_listener,AU,mobile,28.9,0.681,0.745,2026-05-01
u_01718,treatment_ai_dj,discovery_seeker,CA,speaker,29.5,0.291,0.383,2026-05-01
u_01719,treatment_ai_dj,casual_listener,IE,mobile,39.6,0.421,0.105,2026-05-01
u_01720,control_standard_recs,heavy_playlist_user,US,mobile,25.2,0.576,0.181,2026-05-01
u_01721,control_standard_recs,discovery_seeker,US,mobile,43.1,0.457,0.654,2026-05-01
u_01722,control_standard_recs,genre_loyalist,US,mobile,48.2,0.349,0.492,2026-05-01
u_01723,control_standard_recs,heavy_playlist_user,CA,desktop,44.4,0.213,0.33,2026-05-01
u_01724,control_standard_recs,mood_context_listener,US,speaker,16.8,0.544,0.291,2026-05-01
u_01725,treatment_ai_dj,heavy_playlist_user,US,mobile,49.9,0.723,0.8,2026-05-01
u_01726,control_standard_recs,heavy_playlist_user,IE,desktop,49.2,0.537,0.689,2026-05-01
u_01727,treatment_ai_dj,heavy_playlist_user,US,desktop,48.0,0.375,0.535,2026-05-01
u_01728,treatment_ai_dj,mood_context_listener,CA,mobile,42.5,0.525,0.65,2026-05-01
u_01729,treatment_ai_dj,discovery_seeker,US,mobile,40.6,0.391,0.555,2026-05-01
